ANO_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|ALMACEN|SEC_ALMACEN|NOMBRE_ALMACEN|TIPO_TRANSAC|NOMBRE_TIPO_TRANSACCION|NRO_MOVIMTO|NRO_ORDEN|PROVEEDOR|NOMBRE_PROVEEDOR|OBSERVACION|FECHA_MOVIMTO|MES_MOVIMTO|NOMBRE_MES|TIPO_USO|NRO_GUIA|NRO_FACTURA|ESTADO_KARDEX|FECHA_REG|DOCUM_CONFIRMA|FECHA_CONFIRMA|GLOSA|TIPO_BIEN|GRUPO_BIEN|NOMBRE_GRUPO|CLASE_BIEN|NOMBRE_CLASE|FAMILIA_BIEN|NOMBRE_FAMILIA|ITEM_BIEN|NOMBRE_ITEM|UNIDAD_MEDIDA|UNIDAD_MEDIDA_DESC|MARCA|NOMBRE_MARCA|CANT_ARTICULO|PRECIO_UNIT|VALOR_TOTAL
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|02|MEDICAMENTOS ANALGÉSICOS, ANTIPIRÉTICOS, ANTIINFLAMATORIOS Y ANTIGOTOSOS|0050|ÁCIDO ACETILSALICÍLICO.|0002|ACIDO ACETILSALICILICO 500 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |500|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|49|MEDICAMENTOS PARA SIST.NERVIOSO CENTRAL:  SEDANTES, ANSIOLÍTICOS, ANTIDEPRESIVOS, HIPNÓTICOS Y OTROS|0003|ALPRAZOLAM|0003|ALPRAZOLAM 500 µg (0.5 mg) TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |500|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|07|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  PENICILINAS|0015|AMOXICILINA + ÁCIDO CLAVULÁNICO|0006|AMOXICILINA + ACIDO CLAVULANICO (COMO SAL POTASICA) 250 mg + 62.5 mg/5 mL SUS 60 mL|112|UNIDAD|2713|SIN MARCA DN                                                                                        |100|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|07|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  PENICILINAS|0010|AMOXICILINA|0007|AMOXICILINA 500 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |8000|1E-6|0,01
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|32|MEDICAMENTOS CARDIOVASCULARES: REGULADORES DE LÍPIDOS|0013|ATORVASTATINA.|0003|ATORVASTATINA (COMO SAL CALCICA) 40 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |800|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|50|MEDICAMENTOS QUE ACTUAN EN LAS VÍAS RESPIRATORIAS: ANTIASMAT, ANTIHISTAM. (BLOQUEADORES H1) Y OTROS|0007|BECLOMETASONA|0002|BECLOMETASONA DIPROPIONATO 250 µg/DOSIS AER 200 DOSIS|112|UNIDAD|2713|SIN MARCA DN                                                                                        |120|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|07|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  PENICILINAS|0011|BENCILPENICILINA PROCAÍNA|0002|BENCILPENICILINA PROCAINICA 1000000 UI INY CON DILUYENTE|112|UNIDAD|2713|SIN MARCA DN                                                                                        |1000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|07|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  PENICILINAS|0016|BENZATINA BENCILPENICILINA|0001|BENZATINA BENCILPENICILINA 1200000 UI INY CON DILUYENTE|112|UNIDAD|2713|SIN MARCA DN                                                                                        |1000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|31|MEDICAMENTOS CARDIOVASCULARES: ANTIHIPERTENSIVOS|0032|CAPTOPRIL.|0002|CAPTOPRIL 25 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |3000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|10|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  MACROLIDOS Y LINCOSAMIDAS|0007|CLINDAMICINA|0003|CLINDAMICINA (COMO FOSFATO) 600 mg INY 4 mL|112|UNIDAD|2713|SIN MARCA DN                                                                                        |500|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|18|MEDICAMENTOS ANTIINFECCIOSOS: ANTIFÚNGICOS|0006|CLOTRIMAZOL.|0003|CLOTRIMAZOL 500 mg OVU|112|UNIDAD|2713|SIN MARCA DN                                                                                        |1000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|71|HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES|0003|DEXAMETASONA.|0005|DEXAMETASONA 4 mg TAB|112|UNIDAD|2713|SIN MARCA DN                                                                                        |400|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|71|HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES|0003|DEXAMETASONA.|0002|DEXAMETASONA FOSFATO (COMO SAL SÓDICA) 4 mg/mL INY 1 mL|112|UNIDAD|2713|SIN MARCA DN                                                                                        |1000|1E-6|0
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|447|GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA|803|400|REGION HUANCAVELICA-SALUD|002|000|ALMACEN MEDICAMENTOS                    |4|NEA - DONACION                  |1|0|0|DIRECCION GENERAL DE DESASTRES Y DEFENSA NACIONAL                                                   |INGRESO POR TRANSFERENCIA DEFINITIVA EN CALIDAD DE DONACION DE LA DIGERD PARA LA RED CHURCAMPA      |31/03/2020|3|MARZO                           |C|PEC N°0004|INF.TEC.N°04-D |CON CONFORMIDAD                 |02/04/2020 10:58:50|INF.TEC N°04-2020/DAUM                            |24/03/2020|INGRESO POR TRANSFEERENCIA DEFINTIVA EN CALIDAD DE DONACION PARA LA RED DE SALUD CHURCAMPA SEGUN INFORME TEC. N°04-2020-GOB.REG.HVCA/GRDS-DIRESA-DEMID/DAUM, INFORME N°249-2020-GOB.REG,HVCA/GSRCH-UORSCH/D-UGMID Y PECOSA N°0004-2020-DGDN.                                                                |B|58|PRODUCTOS FARMACÉUTICOS|50|MEDICAMENTOS QUE ACTUAN EN LAS VÍAS RESPIRATORIAS: ANTIASMAT, ANTIHISTAM. (BLOQUEADORES H1) Y OTROS|0051|DEXTROMETORFANO|0002|DEXTROMETORFANO BROMHIDRATO 15 mg/5 mL JBE 120 mL|112|UNIDAD|2713|SIN MARCA DN                                                                                        |400|1E-6|0
