AnioEje,Region,TipoGobiernoAbv,TipoGobierno,SectorCod,Sector,PliegoCod,Pliego,SecuenciaEjecutoraCod,EjecutoraCod,Ejecutora,AlmacenCod,SecuenciaAlmacenCod,Almacen,TipoTransaccionCod,TipoTransaccion,MovimientoID,OrdenCompraID,ProveedorCodigo,Proveedor,ObservacionDonacion,MovimientoFecha,MovimientoMesCod,MovimientoMes,TipoUsoCodigo,GuiaRemisionCodigo,FacturaNumero,EstadoKardex,FechaRegistro,ConformidadIngresoDocumento,ConformidadIngresoFecha,IngresoGlosa,BienTipoCod,BienGrupoCod,BienGrupo,BienClaseCod,BienClase,BienFamiliaCod,BienFamilia,BienItemCod,BienItem,BienUnidaMedidaCod,BienUnidadMedida,BienMarcaCod,BienMarca,BienCantidad,BienPrecioUnitario,BienValorTotal
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,1,0,0,PANTHFINDER INTERNATIONAL,DONACION DE BIENES PARA REALIZAR ACTIVIDADES RELACIONADAS A LA PREVENCION DE VIH/SIDA DE CONDORCANQU,2020-04-29,4,ABRIL,C,01-2020,001-2020RSC,CON CONFORMIDAD,2020-04-29,ACTA DE DONACION OFICIO No 001-2020-RSC-GORE/AMAZO,2020-04-29,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019",B,14,BIENES DE ACTIVO FIJO NO CATALOGADOS POR SBN,6,BIENES MUEBLES NO ADMINISTRADOS POR SBN,53,EQUIPOS DE COMPUTO - CONJUNTO,213,MONITOR CON PROCESADOR INTEGRADO 23 in 3.20 GHz 8 GB 500 GB + TECLADO + SISTEMA OPERATIVO,112,UNIDAD,954,SIN MARCA.,1.0,2677.22,2677.22
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PANTHFINDER INTERNATIONAL,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019",2020-04-29,4,ABRIL,C,001-2020,001-2020RSC,CON CONFORMIDAD,2020-04-29,ACTA DE DONACION OFICIO No 001-2020-RSC-GORE/AMAZO,2020-04-29,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019",B,95,TELECOMUNICACIONES,22,EQUIPO DE TELECOMUNICACIONES ,6644,PROYECTOR,1,PROYECTOR,112,UNIDAD,115,EPSON,1.0,410.89,410.89
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PANTHFINDER INTERNATIONAL,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019",2020-04-29,4,ABRIL,C,001-2020,001-2020RSC,CON CONFORMIDAD,2020-04-29,ACTA DE DONACION OFICIO No 001-2020-RSC-GORE/AMAZO,2020-04-29,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019",B,95,TELECOMUNICACIONES,22,EQUIPO DE TELECOMUNICACIONES ,6644,PROYECTOR,1,PROYECTOR,112,UNIDAD,328,SIN MARCA,1.0,337.89,337.89
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PANTHFINDER INTERNATIONAL,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019",2020-04-29,4,ABRIL,C,001-2020,001-2020RSC,CON CONFORMIDAD,2020-04-29,ACTA DE DONACION OFICIO No 001-2020-RSC-GORE/AMAZO,2020-04-29,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019",B,46,ELECTRICIDAD Y ELECTRONICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRONICA,6183,GENERADOR (OTROS),1,GENERADOR (OTROS),112,UNIDAD,155,HONDA,1.0,1057.5,1057.5
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,2,0,0,PANTHFINDER INTERNATIONAL,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019",2020-04-29,4,ABRIL,C,001-2020,001-2020RSC,CON CONFORMIDAD,2020-04-29,ACTA DE DONACION OFICIO No 001-2020-RSC-GORE/AMAZO,2020-04-29,"DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019",B,46,ELECTRICIDAD Y ELECTRONICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRONICA,6183,GENERADOR (OTROS),1,GENERADOR (OTROS),112,UNIDAD,328,SIN MARCA,1.0,1974.0,1974.0
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,3,0,0,DIRESA AMAZONAS,INGRESO POR DONACION DE 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TALBETA PAD + 05 MODEM EXTER,2020-04-30,4,ABRIL,C,03-2020,003-2020RSC,CON CONFORMIDAD,2020-05-06,PECOSA 1202,2020-05-06,INGRESO POR DONACION DE LA DIRESA AMAZONAS 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TABLETA PAD + 05 MODEM EXTERNO,B,74,OFICINA,8,COMPUTO,9493,TABLETA PAD,1,TABLETA PAD,112,UNIDAD,1273,ADVANCE,5.0,246.456177,1232.28
2020,AMAZONAS,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,440,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,1664,405,GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI,1,0,ALMACEN GENERAL,4,NEA - DONACION,3,0,0,DIRESA AMAZONAS,INGRESO POR DONACION DE 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TALBETA PAD + 05 MODEM EXTER,2020-04-30,4,ABRIL,C,03-2020,003-2020RSC,CON CONFORMIDAD,2020-05-06,PECOSA 1202,2020-05-06,INGRESO POR DONACION DE LA DIRESA AMAZONAS 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TABLETA PAD + 05 MODEM EXTERNO,B,95,TELECOMUNICACIONES,22,EQUIPO DE TELECOMUNICACIONES ,6742,PUNTO DE ACCESO INALAMBRICO - ACCESS POINT WIRELESS,1,PUNTO DE ACCESO INALAMBRICO - ACCESS POINT WIRELESS,112,UNIDAD,328,SIN MARCA,5.0,133.0,665.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,136,20,HOSPITAL SERGIO BERNALES,1,0,ALMACEN PRINCIPAL,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,PECOSA Ndeg543-2020 (TRANSPORTES EL AEREO GUIA Ndeg6-9114),2020-04-30,4,ABRIL,C,NEA-001,PECOSA Ndeg543,CON CONFORMIDAD,2020-05-15,PCS Ndeg543-20,2020-04-30,PECOSA Ndeg 543-20 (TRANSPORTES EL AEREO  GUIA Ndeg 6-9114),B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,7,AGUA DE MESA,130,AGUA DE MESA SIN GAS X 450 mL,112,UNIDAD,3714,BACKUS,5400.0,0.7,3780.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,136,20,HOSPITAL SERGIO BERNALES,1,0,ALMACEN PRINCIPAL,4,NEA - DONACION,2,0,0,ADMINISTRACION CENTRAL - MINSA,PECOSA Ndeg420 (TRANSPORTES EL AEREO GUIA Ndeg 6-9052),2020-04-30,4,ABRIL,C,NEA-002,420,CON CONFORMIDAD,2020-05-15,PCS Ndeg420-20,2020-04-30,PECOSA Ndeg420 (TRANSPORTES EL AEREO GUIA Ndeg 6-9052),B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,79,RACIONES ALIMENTICIAS Y ALIMENTOS PROCESADOS,13,CANASTAS BOLSAS DE VIVERES,35,CANASTA DE VIVERES (17 PRODUCTOS),112,UNIDAD,328,SIN MARCA,869.0,49.9,43363.1
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,136,20,HOSPITAL SERGIO BERNALES,1,0,ALMACEN PRINCIPAL,4,NEA - DONACION,3,0,0,ADMINISTRACION CENTRAL - MINSA,PECOSA Ndeg818-2020 (TRANSPORTE EL AEREO GUIA Ndeg6-9289),2020-05-12,5,MAYO,C,NEA-003,818,CON CONFORMIDAD,2020-05-21,PCS Ndeg 818-20,2020-05-12,PECOSA Ndeg818-2020 (TRANSPORTE EL AEREO GUIA Ndeg6-9289),B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,68,PAN Y PRODUCTOS AFINES,2,PANES,5,PAN FRANCES,112,UNIDAD,3725,ALICORP,950.0,0.17,161.5
2020,AREQUIPA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,443,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,769,404,REGION AREQUIPA-SALUD APLAO,1,12,ALMACEN BIENES DE CAPITA (332),4,NEA - DONACION,1,0,0,REGION AREQUIPA-SALUD,DONACION DE MODEM Y TABLET PARA LA EMERGENCIA SANITARIA COVID-19,2020-05-21,5,MAYO,C,001,PCS. 00334,CON CONFORMIDAD,2020-05-21,NEA 001,2020-05-21,DONACION DE MODEM Y TABLET PARA LA EMERGENCIA SANITARIA COVID-19OFI Ndeg 611-2020 LABORATORIO REGIONAL,B,74,OFICINA,8,COMPUTO,7250,MODEM EXTERNO,2,MODEM INALAMBRICO PARA INTERNET,112,UNIDAD,2213,ZTE,3.0,133.0,399.0
2020,AREQUIPA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,443,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,769,404,REGION AREQUIPA-SALUD APLAO,1,12,ALMACEN BIENES DE CAPITA (332),4,NEA - DONACION,1,0,0,REGION AREQUIPA-SALUD,DONACION DE MODEM Y TABLET PARA LA EMERGENCIA SANITARIA COVID-19,2020-05-21,5,MAYO,C,001,PCS. 00334,CON CONFORMIDAD,2020-05-21,NEA 001,2020-05-21,DONACION DE MODEM Y TABLET PARA LA EMERGENCIA SANITARIA COVID-19OFI Ndeg 611-2020 LABORATORIO REGIONAL,B,74,OFICINA,8,COMPUTO,9493,TABLETA PAD,37,TABLETA PAD 5 GHZ ALMACENAMIENTO 128 GB PANTALLA 9.7 in,112,UNIDAD,3083,ADVANCE,3.0,246.456216,739.37
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,1,0,0,CENTRO DE PROGRAMACION - CENARES - MINSA,"DONACION DE CENARES-MINSA SEGUN PECOSA  01024 - 2020 INMUNIZACONES, INGRESO AL ALMACEN 25/02/2020",2020-03-12,3,MARZO,C,PCS-01024,PCS-01024-20,CON CONFORMIDAD,2020-03-12,PECOSA Ndeg 01024- CENARES,2020-03-31,DONACION A LA DIRESA - CAJAMARCA - PROGRAMA DE INMUNIZACIONES SEGUN PECOSA Ndeg 01024 - CENARES RECEPCIONADO POR ELADIO GARCIA LOPEZ,B,53,HOSPITALIZACION,22,EQUIPO DE HOSPITALIZACION ,1074,CAJA CONSERVADORA DE TEMPERATURA - COOLER,55,CAJA TRANSPORTADORA DE VACUNAS 7 L,112,UNIDAD,1612,BLOWKINGS,2.0,228.455,456.91
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,1,0,0,CENTRO DE PROGRAMACION - CENARES - MINSA,"DONACION DE CENARES-MINSA SEGUN PECOSA  01024 - 2020 INMUNIZACONES, INGRESO AL ALMACEN 25/02/2020",2020-03-12,3,MARZO,C,PCS-01024,PCS-01024-20,CON CONFORMIDAD,2020-03-12,PECOSA Ndeg 01024- CENARES,2020-03-31,DONACION A LA DIRESA - CAJAMARCA - PROGRAMA DE INMUNIZACIONES SEGUN PECOSA Ndeg 01024 - CENARES RECEPCIONADO POR ELADIO GARCIA LOPEZ,B,64,ENSERES Y ACCESORIOS  :  INCLUYE AULAS Y TALLERES,61,ENSERES Y ACCESORIOS  DE MATERIAL SINTETICO,5,OTROS ENSERES Y ACCESORIOS DE MATERIAL SINTETICO,530,PAQUETE FRIO DE AGUA CON TAPA ROSCA 400 mL,112,UNIDAD,328,SIN MARCA,10312.0,1.5000440000000002,15468.45
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,1,0,0,CENTRO DE PROGRAMACION - CENARES - MINSA,"DONACION DE CENARES-MINSA SEGUN PECOSA  01024 - 2020 INMUNIZACONES, INGRESO AL ALMACEN 25/02/2020",2020-03-12,3,MARZO,C,PCS-01024,PCS-01024-20,CON CONFORMIDAD,2020-03-12,PECOSA Ndeg 01024- CENARES,2020-03-31,DONACION A LA DIRESA - CAJAMARCA - PROGRAMA DE INMUNIZACIONES SEGUN PECOSA Ndeg 01024 - CENARES RECEPCIONADO POR ELADIO GARCIA LOPEZ,B,53,HOSPITALIZACION,64,MOBILIARIO DE HOSPITALIZACION,9831,TERMO PARA TRANSPORTE DE BIOLOGICOS Y VACUNAS,2,TERMO PORTA VACUNAS 1.7 L,112,UNIDAD,1612,BLOWKINGS,858.0,31.857937,27334.11
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,2,0,0,MINISTERIO DE SALUD,"DONACION NEA - MINSA, SEGUN PECOSA 0404-2020, A LA DIRESA CAJAMARCA OFICINA DE EPIDEMIOLOGIA",2020-04-13,4,ABRIL,C,PCS-0404,PCS-0404-20,CON CONFORMIDAD,2020-04-21,PECOSA  MINSA 0404-2020,2020-04-24," NEA DONACION - MINSA,  A LA DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIA,SEGUN PECOSA  MINSA  0404-2020,RECEPCIONADO POR ALFREDO MEDINA.",B,74,OFICINA,8,COMPUTO,9493,TABLETA PAD,1,TABLETA PAD,112,UNIDAD,2726,ADVANCE,60.0,246.456167,14787.37
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,2,0,0,MINISTERIO DE SALUD,"DONACION NEA - MINSA, SEGUN PECOSA 0404-2020, A LA DIRESA CAJAMARCA OFICINA DE EPIDEMIOLOGIA",2020-04-13,4,ABRIL,C,PCS-0404,PCS-0404-20,CON CONFORMIDAD,2020-04-21,PECOSA  MINSA 0404-2020,2020-04-24," NEA DONACION - MINSA,  A LA DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIA,SEGUN PECOSA  MINSA  0404-2020,RECEPCIONADO POR ALFREDO MEDINA.",B,74,OFICINA,8,COMPUTO,7250,MODEM EXTERNO,1,MODEM EXTERNO,112,UNIDAD,2727,ZTE,60.0,133.0,7980.0
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,3,0,0,MINISTERIO DE SALUD,"NEA DONACION - MINSA,  A LA DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIA,SEGUN PECOSA  MINSA  0404",2020-04-13,4,ABRIL,C,PCS-0490,PCS-0490-20,CON CONFORMIDAD,2020-04-24,PECOSA MINSA 0490 - 2020,2020-04-24,"NEA DONACION - MINSA, DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIASEGUN PECOSA ,MINSA 0490RECEPCIONADO POR ALFREDO MEDINA",B,50,ENVASES Y EMBALAJES,11,"BOLSAS, SACOS Y SIMILARES",4,BOLSAS DE POLIETILENO,2979,BOLSA DE POLIETILENO CON ASAS PARA CADAVER 476 um X 75 cm X 2.20 m COLOR NEGRO ,112,UNIDAD,328,SIN MARCA,5.0,40.0,200.0
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,4,0,0,MINISTERIO DE SALUD," NEA DONACION - MINSA,  A LA DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIA,SEGUN PECOSA  MINSA  0444",2020-04-13,4,ABRIL,C,PCS 0444,PCS-0444-20,CON CONFORMIDAD,2020-04-24,PECOSA MINSA 0444 - 2020,2020-04-24," NEA DONACION - MINSA,  A LA DIRESA CAJAMARCA - OFICINA DE EPIDEMIOLOGIA,SEGUN PECOSA  MINSA  0444RECEPCIONADO POR ALFREDO MEDINA",B,50,ENVASES Y EMBALAJES,11,"BOLSAS, SACOS Y SIMILARES",4,BOLSAS DE POLIETILENO,2979,BOLSA DE POLIETILENO CON ASAS PARA CADAVER 476 um X 75 cm X 2.20 m COLOR NEGRO ,112,UNIDAD,328,SIN MARCA,5.0,40.0,200.0
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,6,0,0,GOBIERNO REGIONAL DE CAJAMARCA,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,5,MAYO,C,RDRS  189,RDRS Ndeg 189-202,CON CONFORMIDAD,2020-05-20,SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP A LA DIRECCION REGIONAL DE SALUD CAJAMARCA,B,67,"MAQUINARIA, VEHICULOS Y OTROS",82,VEHICULO,950,CAMION (OTROS),1,CAMION (OTROS),112,UNIDAD,1148,MITSUBISHI,1.0,57778.62,57778.62
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,6,0,0,GOBIERNO REGIONAL DE CAJAMARCA,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,5,MAYO,C,RDRS  189,RDRS Ndeg 189-202,CON CONFORMIDAD,2020-05-20,SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP A LA DIRECCION REGIONAL DE SALUD CAJAMARCA,B,67,"MAQUINARIA, VEHICULOS Y OTROS",82,VEHICULO,5000,CAMIONETA,10,CAMIONETA RURAL,112,UNIDAD,364,TOYOTA,1.0,44667.74,44667.74
2020,CAJAMARCA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,445,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,785,400,REGION CAJAMARCA-SALUD CAJAMARCA,1,1,ALMACEN INSTITUCIONAL,4,NEA - DONACION,7,0,0,GOBIERNO REGIONAL DE CAJAMARCA,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,5,MAYO,C,PCS -01069,RDRS Ndeg 189-202,CON CONFORMIDAD,2020-05-20,SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP,2020-05-20,DONACION DEL GOBIERNO REGIONAL DE CAJAMARCA SEGUN RDRS Ndeg 189-2020-GR.CAJ/DRSC-OEA-OCP A LA DIRECCION REGIONAL DE SALUD CAJAMARCA,B,67,"MAQUINARIA, VEHICULOS Y OTROS",82,VEHICULO,5000,CAMIONETA,10,CAMIONETA RURAL,112,UNIDAD,485,TOYOBA,1.0,50027.12,50027.12
2020,LA LIBERTAD,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,451,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1282,410,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE,1,5,ALMACEN INSUMOS Y MAT. MEDICO,4,NEA - DONACION,1,0,0,ROCHE  FARMA,Donacion de ROCHE FARMA.,2020-04-01,4,ABRIL,C,016,Guia 002953,CON CONFORMIDAD,2020-04-23,DONACION DE ROCHE  FARMA(PERU),2020-04-02,INSUMO,B,49,"ACCES., REPUEST. DE EQ. MEDICOS Y QUIRURG. Y SUMINIST. MEDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACION",1,ROPA QUIRURGICA PARA PERSONAL MEDICO Y PACIENTE,472,GORRO DESCARTABLE DE ENFERMERA,112,UNIDAD,439,SKIL,5.0,0.002,0.01
2020,LA LIBERTAD,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,451,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1282,410,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE,1,5,ALMACEN INSUMOS Y MAT. MEDICO,4,NEA - DONACION,1,0,0,ROCHE  FARMA,Donacion de ROCHE FARMA.,2020-04-01,4,ABRIL,C,016,Guia 002953,CON CONFORMIDAD,2020-04-23,DONACION DE ROCHE  FARMA(PERU),2020-04-02,INSUMO,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, UTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGIA: MATERIALES,50,GEL ANTIBACTERIAL PARA MANOS,1,GEL ANTIBACTERIAL PARA MANOS X 1 L APROX.,112,UNIDAD,328,SIN MARCA,48.0,0.00020800000000000001,0.01
2020,LA LIBERTAD,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,451,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1282,410,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE,1,5,ALMACEN INSUMOS Y MAT. MEDICO,4,NEA - DONACION,1,0,0,ROCHE  FARMA,Donacion de ROCHE FARMA.,2020-04-01,4,ABRIL,C,016,Guia 002953,CON CONFORMIDAD,2020-04-23,DONACION DE ROCHE  FARMA(PERU),2020-04-02,INSUMO,B,49,"ACCES., REPUEST. DE EQ. MEDICOS Y QUIRURG. Y SUMINIST. MEDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACION",1,ROPA QUIRURGICA PARA PERSONAL MEDICO Y PACIENTE,1317,BOTA DESCARTABLE X 50 PARES,112,UNIDAD,965,SISEE,30.0,0.000333,0.01
2020,LA LIBERTAD,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,451,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1282,410,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE,1,5,ALMACEN INSUMOS Y MAT. MEDICO,4,NEA - DONACION,1,0,0,ROCHE  FARMA,Donacion de ROCHE FARMA.,2020-04-01,4,ABRIL,C,016,Guia 002953,CON CONFORMIDAD,2020-04-23,DONACION DE ROCHE  FARMA(PERU),2020-04-02,INSUMO,B,35,PRODUCTOS QUIMICOS INCLUYE BIO-QUIMICOS Y GASES INDUSTR. Y REACTIVOS DE ANALISIS CLINICOS Y DIAG,38,ALCOHOLES,1,ETANOL,7,ALCOHOL ETILICO (ETANOL) 96o X 1 L,112,UNIDAD,941,RCA,20.0,0.0005,0.01
2020,LA LIBERTAD,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,451,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,1282,410,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE,1,5,ALMACEN INSUMOS Y MAT. MEDICO,4,NEA - DONACION,1,0,0,ROCHE  FARMA,Donacion de ROCHE FARMA.,2020-04-01,4,ABRIL,C,016,Guia 002953,CON CONFORMIDAD,2020-04-23,DONACION DE ROCHE  FARMA(PERU),2020-04-02,INSUMO,B,49,"ACCES., REPUEST. DE EQ. MEDICOS Y QUIRURG. Y SUMINIST. MEDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACION",1,ROPA QUIRURGICA PARA PERSONAL MEDICO Y PACIENTE,686,MANDIL DESCARTABLE IMPERMEABLE ESTERIL TALLA M,112,UNIDAD,4,ABC,20.0,0.0005,0.01
